class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
cobra,0.534127772,0.542850673,-0.013435478,0.999093533,0.527984798,0.540020883,-0.004644049,0.998214483,0.52651614,0.539930165,-0.004618516,0.998383939,0.524900913,0.539785802,-0.004579767,0.99901408,0.529633403,0.542339981,-0.026044721,0.999111056,0.529467821,0.543875694,-0.026061434,0.99919939,0.529253781,0.545450747,-0.026117191,0.999307513,0.518819273,0.553058445,0.029044624,0.998905659,0.524401665,0.560379744,-0.067664266,0.999356329,0.533864379,0.555215716,8.61E-05,0.998982489,0.535985231,0.558032513,-0.0276617,0.999072492,0.509203732,0.619615495,0.089934766,0.99928695,0.525426209,0.638484359,-0.131073907,0.999839008,0.518175721,0.706767559,0.093375325,0.061188404,0.531230927,0.728921592,-0.158596531,0.991668284,0.536258578,0.772369564,0.059441432,0.25926733,0.540825546,0.819093704,-0.156739488,0.97732681,0.549197614,0.781878173,0.064327985,0.343251228,0.547494531,0.829055786,-0.184068382,0.969809473,0.553523839,0.787961185,0.041672502,0.358808666,0.550194323,0.824194729,-0.163467929,0.96746856,0.550703704,0.790942132,0.04836864,0.321610034,0.546742082,0.821446955,-0.150227442,0.944833934,0.44621864,0.735899687,0.072918728,0.992045581,0.447201431,0.761683226,-0.072902285,0.991953552,0.38194415,0.767521203,0.104015335,0.340978771,0.377064914,0.788362265,-0.065890089,0.979782879,0.309243858,0.764358759,0.16288276,0.5747509,0.304804713,0.780896366,-0.019671384,0.977696121,0.300086588,0.747234643,0.167141169,0.72464329,0.295851111,0.76347357,-0.014754474,0.98625052,0.281248033,0.782473564,0.135441452,0.611370564,0.271846086,0.794359207,-0.052450307,0.96088016
cobra,0.534475923,0.542610586,-0.021515111,0.999071479,0.528295517,0.539839685,-0.011735603,0.998157799,0.526880383,0.539761126,-0.011711725,0.998336971,0.525308609,0.539651334,-0.011673279,0.998989403,0.529782593,0.542168498,-0.03376561,0.999084294,0.52956146,0.543723106,-0.03378281,0.999174654,0.529293776,0.545319796,-0.033836588,0.999287367,0.519082844,0.553041995,0.026703702,0.998871148,0.524360776,0.560378313,-0.073185161,0.999329805,0.534325421,0.555084527,-0.006398531,0.998955786,0.536245823,0.557973802,-0.034988772,0.999046624,0.509515405,0.619658291,0.0897948,0.999286532,0.525410116,0.638513029,-0.134466946,0.999836743,0.518170238,0.7067855,0.093020357,0.061072025,0.531223774,0.728919744,-0.162331089,0.991694629,0.536153615,0.772373259,0.059118323,0.257417232,0.540969968,0.819078863,-0.161903635,0.977607846,0.548823595,0.781980693,0.064278647,0.341522545,0.549609184,0.828393519,-0.189971566,0.970263779,0.553202391,0.787998617,0.041242003,0.357006103,0.550696254,0.823883832,-0.169142589,0.967970073,0.550400198,0.790995598,0.047925934,0.320355356,0.547486782,0.82128638,-0.155340508,0.945501864,0.446198046,0.735906839,0.07335145,0.991996467,0.447148144,0.761680603,-0.073333502,0.991829395,0.381925046,0.767558098,0.10428451,0.340681612,0.377001464,0.788398087,-0.066079684,0.979706764,0.309304237,0.764339924,0.163761348,0.574899375,0.304795831,0.780884087,-0.019117875,0.977867484,0.300111949,0.747118175,0.168272063,0.725380957,0.295849919,0.763430655,-0.014258505,0.986366093,0.281258494,0.782610714,0.135800943,0.612906873,0.27170521,0.794377029,-0.051813882,0.961387992
cobra,0.534715831,0.542409778,-0.027726773,0.999055326,0.528483152,0.539710104,-0.017649246,0.998108923,0.527104557,0.539647758,-0.017624868,0.998297513,0.525562227,0.539566755,-0.01758582,0.998967648,0.529858768,0.542025268,-0.039709106,0.999062002,0.529597044,0.54358238,-0.039723508,0.999154747,0.529293418,0.545188069,-0.039775532,0.999270558,0.519297421,0.553025186,0.022656363,0.998840511,0.524328649,0.560363293,-0.077657267,0.999306858,0.534651697,0.554976523,-0.012055266,0.99893856,0.536444187,0.557912827,-0.040699136,0.999030173,0.509911537,0.61974442,0.087054461,0.999282479,0.525343895,0.638515353,-0.137195617,0.999834418,0.518301785,0.706805229,0.091121793,0.061237432,0.531232893,0.728937805,-0.165615603,0.991671085,0.536723852,0.773163319,0.05573792,0.257170707,0.541082084,0.819081843,-0.167205662,0.977889121,0.549113333,0.782222748,0.060934003,0.341349095,0.549532056,0.828468859,-0.196039498,0.970695734,0.553447604,0.788251817,0.037025161,0.356841326,0.550999224,0.823906124,-0.175095379,0.968436539,0.550614715,0.791286886,0.044299383,0.320614904,0.547768831,0.821270704,-0.160668403,0.946120143,0.446194887,0.736047089,0.073353551,0.991972268,0.44707185,0.761664569,-0.073335499,0.991760552,0.381926507,0.767640352,0.106260821,0.342333555,0.376963884,0.788397312,-0.064465515,0.979706287,0.30944863,0.764358103,0.169416353,0.57633847,0.304811329,0.780776799,-0.013746302,0.978003085,0.300154805,0.747125924,0.174229592,0.72666496,0.29589805,0.763268054,-0.008567694,0.986436784,0.281378329,0.782784045,0.141293645,0.615666091,0.272189438,0.798931301,-0.047558367,0.961847603
cobra,0.534697652,0.542368531,-0.025057655,0.999053538,0.528470993,0.539670229,-0.015567117,0.998095393,0.527091503,0.53960222,-0.015541317,0.998286605,0.525545776,0.539522648,-0.015502387,0.998961985,0.529853702,0.541998982,-0.037238076,0.999057353,0.529592693,0.543560624,-0.037252221,0.999150336,0.529287159,0.545171678,-0.037305046,0.999267042,0.519323051,0.553022087,0.022791052,0.998829901,0.524319947,0.560363173,-0.076409586,0.999300539,0.534626305,0.554972589,-0.010345987,0.998935044,0.536439776,0.557917535,-0.038501121,0.999027908,0.509915352,0.61972928,0.087039024,0.999281347,0.525310218,0.638516605,-0.136751458,0.999833226,0.518499613,0.706804693,0.091108955,0.06147993,0.531233072,0.728879392,-0.165100381,0.991727352,0.537206829,0.773760736,0.055783194,0.258740932,0.541115463,0.819119155,-0.166061729,0.97827518,0.549342573,0.782271624,0.061003108,0.343050778,0.549369216,0.828776598,-0.194415912,0.971197665,0.553644657,0.788326681,0.037085064,0.35861218,0.551075637,0.824124753,-0.173552334,0.96898067,0.550765812,0.791364849,0.044341255,0.322460026,0.547875106,0.821333706,-0.159534857,0.946922064,0.446184725,0.736169159,0.073351018,0.991929293,0.446973324,0.761657774,-0.073333003,0.991687953,0.381916761,0.767649591,0.106136918,0.343939424,0.376925409,0.78839761,-0.064591028,0.979728281,0.309582055,0.764357746,0.168642029,0.577819705,0.304799169,0.780775249,-0.014235555,0.978159487,0.300206155,0.747098923,0.173325226,0.727941334,0.295886159,0.763209879,-0.009104644,0.986528158,0.281472683,0.782924652,0.140597403,0.617771924,0.272045821,0.798223794,-0.047942106,0.962254167
cobra,0.534671962,0.542456508,-0.018620206,0.999059737,0.528439641,0.539713442,-0.009897822,0.99810791,0.527059615,0.539655983,-0.00987403,0.998295724,0.525513411,0.539575577,-0.009838747,0.998967171,0.529832482,0.542044461,-0.031352591,0.999062181,0.529574633,0.543617666,-0.031365275,0.999153078,0.529273987,0.545232773,-0.031419788,0.999269903,0.519303083,0.553120553,0.024775101,0.998832405,0.524306893,0.560458779,-0.07318072,0.999303162,0.534601152,0.555267453,-0.00516912,0.998942792,0.536422372,0.558159769,-0.033020467,0.999036014,0.509875059,0.619742334,0.087241471,0.999288499,0.525318921,0.63860774,-0.135049254,0.999833226,0.518498421,0.706807911,0.091104522,0.061788008,0.531227946,0.728878915,-0.163401261,0.991755545,0.537191629,0.773840606,0.05576282,0.260073155,0.541122079,0.81913203,-0.16225405,0.978480697,0.549352169,0.782532156,0.060900576,0.344257444,0.549329162,0.828831375,-0.189641282,0.971442282,0.553649485,0.78859359,0.037107177,0.359826863,0.551206231,0.824158847,-0.169200197,0.969248772,0.55076617,0.791578293,0.044343095,0.323782802,0.547939122,0.821334362,-0.155820683,0.947355211,0.446154445,0.736350119,0.073251255,0.991993785,0.446931094,0.761657774,-0.073234603,0.991709769,0.381909758,0.76765877,0.106182575,0.345229983,0.376813352,0.788398564,-0.06424199,0.979564726,0.30961138,0.764362812,0.168605849,0.578611374,0.304793388,0.780776978,-0.013937844,0.978077888,0.300219774,0.747154176,0.17326954,0.728657424,0.29587996,0.763219416,-0.008767551,0.986490428,0.281536907,0.782954752,0.140606731,0.618508518,0.272050947,0.797205627,-0.047276922,0.962238729
cobra,0.534669101,0.542647779,-0.017259717,0.999024749,0.528416812,0.539795578,-0.008410893,0.998039246,0.527030647,0.539735079,-0.008388147,0.99823451,0.525480568,0.539668381,-0.00835302,0.998930752,0.529832006,0.542113662,-0.029948756,0.999025285,0.52957952,0.543685675,-0.029964099,0.999118686,0.529285491,0.545295179,-0.030021425,0.99924159,0.519309938,0.553217769,0.026357243,0.998784661,0.524322271,0.560489833,-0.071637146,0.999274433,0.534587264,0.555552363,-0.00361755,0.998901844,0.536459684,0.558394015,-0.031563837,0.998998463,0.509861946,0.619764388,0.0884929,0.999280632,0.525330186,0.638625801,-0.13358739,0.999829292,0.518473387,0.706815958,0.091853872,0.061217543,0.531227589,0.728876173,-0.161584228,0.99167031,0.537121892,0.774205625,0.055812541,0.257701486,0.541639864,0.819013834,-0.159303457,0.978422403,0.549241006,0.782853365,0.060916051,0.341908723,0.551480412,0.827646494,-0.186422095,0.971452773,0.553573251,0.78886795,0.037235044,0.35739854,0.552649736,0.823532403,-0.16585049,0.969269216,0.550688207,0.79183507,0.044416755,0.321810126,0.549063444,0.820777655,-0.152800202,0.947348654,0.446046472,0.736498296,0.073248453,0.991871774,0.446883321,0.761654317,-0.073231675,0.991552413,0.381789029,0.767758369,0.105244257,0.343038023,0.376733869,0.788456261,-0.065348282,0.979163587,0.309503973,0.764416456,0.166226402,0.576419771,0.304751694,0.780852795,-0.015976649,0.977797508,0.300170183,0.747277915,0.170732573,0.727471828,0.295869827,0.763238728,-0.010887527,0.986351013,0.280928075,0.784455121,0.1386282,0.616996646,0.271726996,0.797178805,-0.049155705,0.961938202
cobra,0.534619749,0.542778552,-0.011899936,0.999006987,0.5283463,0.53986758,-0.003760799,0.998003185,0.526938915,0.539812744,-0.003736806,0.998202205,0.525384605,0.539737761,-0.003701376,0.998910069,0.529806018,0.542189121,-0.024914896,0.999006212,0.529564202,0.543766677,-0.024931429,0.999101639,0.529280305,0.545377314,-0.024990294,0.999226987,0.519277394,0.553303242,0.027803285,0.998760104,0.524313092,0.560566843,-0.068460815,0.999262094,0.536012709,0.560558736,0.000585663,0.998880446,0.536447763,0.558559299,-0.026849706,0.998980999,0.509780288,0.619819582,0.088886216,0.999280632,0.525357664,0.638673246,-0.131859154,0.999828219,0.518438756,0.70687443,0.092079133,0.06089443,0.5312289,0.728899062,-0.160011709,0.991687953,0.536999345,0.77487272,0.056250963,0.256833702,0.541635752,0.819033861,-0.157664701,0.978496432,0.549018621,0.783401966,0.061330736,0.340943336,0.551139951,0.827721775,-0.184530452,0.971544623,0.553350866,0.78946352,0.038052641,0.356381118,0.55250001,0.823497474,-0.164088622,0.969376624,0.550480187,0.792376339,0.044967845,0.320899785,0.549049556,0.820777476,-0.151218653,0.947527707,0.446023464,0.736567199,0.073228255,0.991867125,0.446879447,0.76164341,-0.073211998,0.991510332,0.381750762,0.767839491,0.103864647,0.34182924,0.376729578,0.788457453,-0.065940879,0.978913009,0.309450388,0.764417708,0.163217515,0.575644016,0.304750055,0.780841589,-0.017883025,0.977707922,0.300161928,0.747294843,0.167527869,0.727324009,0.295875907,0.763240397,-0.012920754,0.986342132,0.280744821,0.785060644,0.135553703,0.616263211,0.271636575,0.796549022,-0.050859768,0.961880147
cobra,0.534604907,0.542768002,-0.014426528,0.999031544,0.528327644,0.539862931,-0.006379022,0.998053491,0.526917458,0.539807141,-0.006352404,0.998248458,0.525361598,0.539733827,-0.006315293,0.998937368,0.529800177,0.542184055,-0.027352152,0.999029934,0.529567719,0.543761194,-0.02736613,0.999122381,0.529294848,0.545374274,-0.027417358,0.999244273,0.519266248,0.553321242,0.025463825,0.998792827,0.524347246,0.560596883,-0.070125766,0.999278784,0.535878897,0.559497297,-0.001781666,0.998908281,0.536456943,0.558541,-0.029023079,0.999006033,0.509776413,0.619823039,0.086915232,0.999295712,0.525576532,0.63917774,-0.132506162,0.999830186,0.51837337,0.706901312,0.091519266,0.061165702,0.531245768,0.729647219,-0.160073981,0.991766214,0.536990762,0.774779558,0.057189077,0.258584321,0.541663051,0.819339991,-0.157180935,0.978589118,0.549105823,0.77456969,0.062616117,0.343388557,0.550886214,0.82838136,-0.184151188,0.971687376,0.553363085,0.789314449,0.039213039,0.358798325,0.552499294,0.823901892,-0.163660616,0.969532073,0.550486326,0.792252541,0.045970976,0.323074758,0.549049735,0.821029842,-0.150730208,0.947781742,0.446004719,0.736571014,0.073225185,0.991972327,0.446890831,0.762027919,-0.073208995,0.991570473,0.381659925,0.76783973,0.105646595,0.344174713,0.376649857,0.788460493,-0.064426929,0.979127944,0.309425712,0.76439786,0.166780055,0.578662276,0.304738522,0.780866623,-0.015312713,0.977989376,0.300149649,0.74728936,0.1713572,0.730095685,0.295868486,0.763355076,-0.010140508,0.986468911,0.280938536,0.784872234,0.140222386,0.619236529,0.271640658,0.796387196,-0.047434885,0.962239921
cobra,0.534534514,0.543610394,-0.009761039,0.999041975,0.52831918,0.540399075,-0.00267498,0.998083472,0.526906073,0.540343165,-0.002647784,0.998272002,0.525350034,0.540261984,-0.002613171,0.998950422,0.529792607,0.542707801,-0.023340059,0.999042869,0.52957207,0.544295847,-0.023353079,0.999132216,0.52932483,0.545911252,-0.023406876,0.999252498,0.519237876,0.5538252,0.025755856,0.998807013,0.524419844,0.560998261,-0.068582781,0.999288797,0.535253167,0.559269965,0.001628649,0.998922348,0.536404252,0.559399307,-0.025193352,0.9990201,0.509679496,0.619889379,0.086911164,0.999306142,0.525773287,0.639300168,-0.132136077,0.999831915,0.517884851,0.707297862,0.091633938,0.0613226,0.531250656,0.729824781,-0.158686295,0.99182564,0.536911964,0.774802744,0.059313722,0.260011464,0.541680872,0.819402695,-0.15280208,0.97856921,0.548972785,0.777455866,0.064684696,0.344903111,0.550759196,0.82861656,-0.17869316,0.971613705,0.553287446,0.789349139,0.041915871,0.360292226,0.552511573,0.824041784,-0.158820555,0.969456494,0.550422549,0.792259634,0.048309989,0.324381232,0.54906261,0.821121633,-0.14647685,0.94773227,0.445912838,0.736537695,0.073140562,0.992145717,0.447034478,0.762221515,-0.073127277,0.991708517,0.381581932,0.767800629,0.106654242,0.347335517,0.376683861,0.788368702,-0.063406758,0.979021609,0.309413821,0.764422715,0.167667493,0.582523286,0.304856509,0.780861557,-0.014115583,0.978010774,0.300147772,0.747448027,0.172239482,0.73301059,0.295980424,0.76336807,-0.008900374,0.986471951,0.281141967,0.784836292,0.141423345,0.621798277,0.271914601,0.795717716,-0.04624518,0.962235987
cobra,0.533943355,0.544630468,0.009668563,0.999063075,0.52774179,0.541090846,0.014055163,0.998144627,0.526185274,0.541010976,0.014083548,0.998321295,0.524520695,0.540892839,0.014113412,0.998976707,0.529642522,0.543508828,-0.005322607,0.999068499,0.529526711,0.545140326,-0.005337799,0.999152899,0.529319823,0.546799481,-0.005400252,0.99926883,0.518710434,0.554527462,0.030545697,0.998837352,0.524558425,0.561574161,-0.057609323,0.999310791,0.533739865,0.559521019,0.016986668,0.998949289,0.535971224,0.560625732,-0.008118834,0.999046326,0.509422958,0.620193601,0.087352917,0.999323785,0.526183248,0.63933605,-0.12606737,0.999835491,0.517332077,0.70769304,0.091624759,0.0614147,0.531265676,0.729822099,-0.150048867,0.991853476,0.535134196,0.776427984,0.059590816,0.261341989,0.541668355,0.819382429,-0.138169825,0.978250682,0.548505723,0.780460298,0.064581335,0.345570445,0.550451875,0.828637779,-0.161576256,0.971007347,0.552918613,0.78976208,0.042464577,0.360984236,0.552492201,0.824041307,-0.142956898,0.968811274,0.550132573,0.792472184,0.048765354,0.324864596,0.549037397,0.82110548,-0.13216193,0.946981072,0.445833653,0.736557066,0.072502494,0.992457449,0.447663724,0.762226045,-0.072507948,0.992039502,0.381569982,0.767803729,0.107172705,0.348181814,0.376682878,0.788365841,-0.063135639,0.978484094,0.309391946,0.764422119,0.167579904,0.586200178,0.304876626,0.780849874,-0.015733099,0.977669835,0.300141126,0.747502565,0.172071338,0.735574186,0.295999408,0.763366222,-0.010877265,0.986274004,0.281466812,0.784455538,0.141399428,0.622637331,0.272336245,0.795028031,-0.048358347,0.961605787
cobra,0.533732295,0.544892013,0.008514141,0.999082327,0.527611554,0.541267693,0.013393195,0.998197615,0.526043892,0.541172385,0.013421894,0.998366714,0.524378538,0.541037619,0.013452592,0.999001205,0.529610991,0.543747008,-0.006315639,0.999091268,0.529522896,0.545399606,-0.006329499,0.99917233,0.529323459,0.547077239,-0.006390054,0.999284148,0.518677294,0.554655433,0.031499494,0.998866737,0.524731636,0.561691344,-0.057574913,0.99933064,0.533261061,0.559429348,0.016688695,0.998970091,0.535822034,0.560966849,-0.008852275,0.999066889,0.509341955,0.620336235,0.088405542,0.999341667,0.526544333,0.639691949,-0.125645056,0.99983871,0.516830564,0.707963049,0.093176499,0.061222721,0.531300664,0.729999542,-0.149988651,0.991931498,0.53393811,0.777120829,0.063248537,0.261292607,0.541625142,0.819416463,-0.139445186,0.978105664,0.547837317,0.781677961,0.068296745,0.345147312,0.55015856,0.828891277,-0.163411036,0.970709264,0.55236733,0.789870024,0.046675023,0.360523671,0.552440524,0.824225366,-0.144278958,0.96850425,0.549661815,0.792526305,0.052601133,0.324203253,0.548985958,0.821175098,-0.133277014,0.946641147,0.445831507,0.736469746,0.072470695,0.992656052,0.447987378,0.762223661,-0.072477169,0.992259264,0.38157016,0.767693341,0.107915506,0.350014895,0.376729667,0.788379848,-0.064153828,0.978383839,0.309391707,0.76426506,0.168125182,0.589956164,0.304870754,0.78087759,-0.020396931,0.977683306,0.300128371,0.747495592,0.172584251,0.737994432,0.295981407,0.763392389,-0.015787577,0.986267567,0.281826764,0.784003258,0.142332137,0.623559415,0.272323549,0.794984102,-0.053017411,0.9614833
cobra,0.533737898,0.544873536,0.002519414,0.999090075,0.527624846,0.541261733,0.0086515,0.998218596,0.526060939,0.5411672,0.008679263,0.998384476,0.524404168,0.541034162,0.008712115,0.999011338,0.529616296,0.54373908,-0.011571408,0.999099791,0.529532194,0.545391023,-0.011585371,0.999179006,0.529346883,0.547069132,-0.011643953,0.999289572,0.518738925,0.554614246,0.031012041,0.998878658,0.524808824,0.561627805,-0.059899382,0.999338269,0.533268273,0.559351981,0.012400826,0.998979688,0.53582257,0.56094867,-0.013812371,0.999076068,0.509348273,0.620339215,0.089239955,0.999351799,0.526610732,0.639792264,-0.12651442,0.999840379,0.516746819,0.70800066,0.094410919,0.061468061,0.531329632,0.730008185,-0.151666105,0.992032588,0.533977807,0.776667118,0.06382449,0.261679143,0.541624784,0.81932503,-0.143589601,0.978249669,0.547664821,0.781776607,0.068963222,0.345518231,0.550771654,0.828410447,-0.168644145,0.970859766,0.552231491,0.789703667,0.046946224,0.360851973,0.552439153,0.82419467,-0.149052635,0.968672097,0.549552441,0.792368114,0.053044487,0.324493796,0.548982024,0.821102321,-0.137333408,0.946949244,0.445829749,0.736325264,0.072615877,0.992753148,0.447985679,0.762234449,-0.072620846,0.992317617,0.381569088,0.767686427,0.106968164,0.351502508,0.376740605,0.788557708,-0.064322583,0.978288114,0.309459358,0.764125109,0.166357979,0.591287136,0.304790348,0.780897439,-0.019834936,0.977715433,0.300184458,0.747397184,0.17072995,0.739345789,0.295949161,0.763393342,-0.015178066,0.986335337,0.281954587,0.78383261,0.140196085,0.623999536,0.272322387,0.794978917,-0.052647408,0.961502671
cobra,0.533948541,0.544854999,0.002352284,0.99909538,0.527801156,0.541233957,0.007676697,0.99822557,0.526262403,0.541131914,0.007703874,0.998390436,0.524622202,0.541003883,0.007735016,0.999015033,0.529738307,0.543702543,-0.012011585,0.999103904,0.529648542,0.545339882,-0.012025691,0.999183118,0.529466152,0.547009468,-0.012085101,0.999293804,0.519025385,0.554543972,0.03089246,0.998881459,0.524954021,0.561466753,-0.060732365,0.999341786,0.533449471,0.55928272,0.011306537,0.99898535,0.535989106,0.560931504,-0.014341349,0.999083102,0.50943017,0.620341897,0.090386741,0.999359965,0.526615679,0.639797509,-0.126680836,0.999842942,0.516977668,0.707999468,0.095794842,0.061719771,0.531324327,0.730006278,-0.152550012,0.992156982,0.534186542,0.776372194,0.064216577,0.261956125,0.541375875,0.819312572,-0.148120165,0.978554726,0.547662973,0.78199029,0.069585621,0.345588654,0.548848569,0.828472793,-0.174410418,0.971197903,0.552214265,0.789696693,0.047231134,0.360881209,0.55134213,0.824248493,-0.154390007,0.96903336,0.549541771,0.792365968,0.053336438,0.324585199,0.548519135,0.821166337,-0.141761228,0.947486579,0.44582814,0.736191034,0.072807081,0.992887497,0.447977185,0.762239277,-0.072810203,0.992414832,0.381569803,0.767609537,0.105658256,0.352264941,0.376741856,0.788520992,-0.064609893,0.978198409,0.309465855,0.764111578,0.164927945,0.592144072,0.304741174,0.780871391,-0.019546207,0.97779882,0.300187945,0.747188628,0.169317439,0.740800321,0.29591158,0.763329983,-0.014891084,0.986441314,0.281993002,0.78381592,0.137879014,0.625294268,0.272291392,0.794858038,-0.052225363,0.961746037
cobra,0.534197211,0.544643462,-0.012157163,0.999080837,0.527929723,0.540929139,-0.003666006,0.998181581,0.526410997,0.540822566,-0.003640508,0.998355091,0.524793088,0.540728092,-0.003601256,0.998994172,0.529794395,0.543368876,-0.024941325,0.999082923,0.529681206,0.544959247,-0.024956135,0.999166071,0.529485047,0.546600282,-0.025010273,0.999279618,0.519307554,0.55435735,0.029226284,0.998854339,0.524964333,0.560960054,-0.066947594,0.999324858,0.533809066,0.559124351,0.001234795,0.998970926,0.536180198,0.560838282,-0.026393369,0.999070406,0.510082126,0.620539069,0.090272576,0.999362886,0.526590407,0.639820337,-0.12938799,0.999843836,0.517332494,0.708030701,0.095482901,0.061780889,0.531310976,0.730015457,-0.156811789,0.992204607,0.534603834,0.776331842,0.063617855,0.261775851,0.541430056,0.819312632,-0.157859251,0.978857279,0.547837853,0.781983852,0.069224186,0.346035153,0.550335884,0.828251183,-0.186397344,0.971651793,0.552417338,0.789365768,0.045651555,0.36130178,0.551756561,0.824248314,-0.165201709,0.969514012,0.549751461,0.792196333,0.052382078,0.325081676,0.548700988,0.821158111,-0.151261464,0.948121667,0.445805728,0.736211479,0.072890602,0.992930055,0.44784826,0.762382984,-0.072890297,0.992411792,0.381556273,0.767618835,0.105976634,0.351185322,0.376695812,0.788527012,-0.064117707,0.978149593,0.309465677,0.764124691,0.167041302,0.590476811,0.304728746,0.780836761,-0.015835959,0.977731943,0.300188154,0.747086704,0.171729535,0.740732789,0.295537025,0.763477385,-0.010812058,0.986461818,0.281353414,0.78488493,0.140019804,0.626049221,0.272247851,0.794852078,-0.048930038,0.961867094
cobra,0.534156144,0.544650733,-0.010075058,0.999093056,0.527855873,0.540922225,-0.002344004,0.99820745,0.52632767,0.54081434,-0.002316399,0.998378336,0.524713814,0.540721476,-0.002277596,0.999006808,0.52974689,0.543365538,-0.023313904,0.999094844,0.529640734,0.544953763,-0.023325732,0.999176264,0.529456019,0.546593904,-0.023379033,0.999287844,0.519294441,0.554351747,0.029194795,0.998869956,0.524957657,0.560917437,-0.066576697,0.999333918,0.533747971,0.559057653,0.002417317,0.998985231,0.536131442,0.560871899,-0.024818325,0.999083579,0.510071933,0.620581567,0.090123422,0.999369979,0.526527941,0.639842868,-0.12943162,0.999844551,0.517460287,0.708032429,0.095459856,0.062360983,0.531287372,0.730040491,-0.156745449,0.992286623,0.535036206,0.776147604,0.06334839,0.264913172,0.541635811,0.819210947,-0.157070577,0.979044795,0.548090219,0.781935036,0.069004737,0.349685222,0.551404297,0.827838957,-0.185400099,0.971871138,0.552620351,0.788978279,0.045466878,0.364967942,0.552141666,0.824153364,-0.164274737,0.969747066,0.5499174,0.791883171,0.052126206,0.328314602,0.54894793,0.820996523,-0.150536284,0.948489487,0.44568792,0.736260355,0.072891243,0.993006647,0.447571874,0.762719154,-0.072891012,0.99245435,0.381543636,0.767664909,0.106248252,0.354434103,0.376612961,0.788791358,-0.063744649,0.978357196,0.30949381,0.764159679,0.167051226,0.59389168,0.304655343,0.78100282,-0.015324142,0.977991223,0.300200939,0.74708575,0.171730459,0.743659556,0.295166135,0.764273643,-0.010225051,0.986604452,0.281291574,0.785132647,0.140089601,0.629043996,0.272177041,0.795124471,-0.047964115,0.962166548
cobra,0.534153938,0.544922054,-0.002766321,0.999104142,0.527855873,0.540970027,0.003728942,0.998235822,0.526326776,0.540848374,0.003757417,0.998401105,0.52470994,0.540749133,0.003792701,0.999018431,0.529768109,0.543466508,-0.016986061,0.999107301,0.529679418,0.545059979,-0.01699988,0.999186575,0.529519081,0.546707392,-0.017057337,0.999296725,0.519292116,0.554429054,0.03011011,0.998884261,0.525024354,0.560950994,-0.064471953,0.999345481,0.533705771,0.559156716,0.0078684,0.998999417,0.536121368,0.561186194,-0.019004628,0.999099195,0.509989142,0.620596588,0.090280175,0.999381125,0.526507199,0.639816165,-0.129319891,0.999847591,0.517126501,0.708171785,0.095305137,0.062611751,0.531258702,0.730034888,-0.156501815,0.992379308,0.535069764,0.776115835,0.063032933,0.266382456,0.541645527,0.819220364,-0.153414696,0.979228497,0.547903836,0.782082379,0.06852743,0.351478726,0.551121831,0.828159988,-0.179904968,0.972069383,0.552473247,0.788976729,0.045357671,0.366654664,0.552175164,0.82418555,-0.159509003,0.969948471,0.549790621,0.791882992,0.051899873,0.329743177,0.548951864,0.821013987,-0.146973699,0.948821545,0.445529908,0.736324608,0.072986417,0.993163109,0.447475046,0.763031185,-0.072988905,0.992607355,0.381544471,0.767702758,0.106766082,0.357371479,0.376590222,0.789387941,-0.063779205,0.978359163,0.309504211,0.764167368,0.167372346,0.597408593,0.30457446,0.781145275,-0.015355935,0.978186488,0.300219566,0.74706322,0.172012657,0.746997774,0.294933558,0.764701068,-0.0102401,0.986744583,0.281440586,0.784719288,0.140906468,0.63170141,0.272197872,0.795404255,-0.047980726,0.962370038
